postcode,name,address
NE4 8BD,Toscana Pizza,"54 Adelaide Terrace, Newcastle Upon Tyne"
NE9 6HX,Piazza Latina Restaurant,"592/596 Durham Road, Gateshead"
NE8 1QL,Mediterranean Kitchen,"65 Coatsworth Road, Gateshead"
NE1 4DG,Burger XL,"4 Waterloo Street, Newcastle upon Tyne"
NE4 9QA,Lasani Grill,"134 West Road, Newcastle Upon Tyne"
NE1 4EE,Flame N Grill,"2 Marlborough Crescent, Newcastle-upon-Tyne"
NE3 1QD,Moti-Jheel,"38 Station Road, South Gosford"
NE1 4EE,Toro's Express,"3-4 Marlborough, Newcastle upon Tyne"
NE4 9RX,Mister 'Merica Pizza,"271 Two Ball Lonnen, Newcastle"
NE15 6PQ,Pando's Peri Peri and Pizza,"167 West Road
Newcastle upon Tyne, NE15 6PQ, Newcastle Upon Tyne"
NE4 9QB,Madina Grill,"152 West Road, Newcastle Upon Tyne"
NE1 4EG,Dixy Chicken,"20 Westmorland Road, Newcastle Upon Tyne"
NE11 9AE,Star of Asia,"155 Ravensworth Road, Dunston"
NE8 4JR,The Local Chefs,"218 Durham Road, Gateshead"
NE8 4JR,The Last Days of the Raj,"218 Durham Road, Gateshead"
EH6 8HH,Lucky Buddha,"33 Duke Street, Edinburgh"
NE7 7LH,Tekos Pizza,"4 Red Hall Drive, Newcastle upon Tyne"
NE4 6PB,Shawarma Fattoush,"411 Westgate Road, Newcastle Upon Tyne"
B65 0EH,Mumbai Spice,"58 High Street, Rowley Regis"
B64 5PX,Neptune Pizza and Fish Bar,"117 Powke Lane, Birmingham"
DY1 1PY,Caspian Pizza,"72 High Street, Dudley"
DY1 2BA,Hot Shots Pizza,"3 Maughan Street, Dudley"
B64 7LR,Hong Kong Delight,"88 Valley Road, Cradley Heath"
B69 2HH,Masala Curry House,"92 Ash Tree Road, Oldbury"
B70 8AQ,Chicken.com,"280, High Street, Brookeville"
B69 4EH,King Fish Kebab House,"158 Birmingham Road, Oldbury"
DH1 5JE,Mizan,"10 Beech Road, Framwellgate Moor"
DH1 1EY,Ocean of Taste,"13 Gort Place, Durham"
DH1 1QF,Pizza Perfect,"2 Maynard Row, Gilegates Moor"
NE9 7JN,Melani's,"2 Springwell Road, Gateshead"
NE9 6AP,The Razni,"725-727 Durham Road, Gateshead"
DH1 4SH,Dixy Chicken,"11 North Road, Durham"
B69 4DS,Fillers,"22 Birmingham Street, Oldbury"
DH7 7AA,Pizza Paradise,"Auton Stile, Bearpark, Durham"
G44 5TG,Anmol Spice,"71 Old Castle Road, Cathcart"
DH6 1AT,Pittington Spice,"3 Jubilee House, Coalford Lane, High Pittington, Durham"
ML3 6QR,Fat Yankees,"130 Quarry street, Hamilton"
DH1 2JL,Balti Spice,"5 Empire Buildings, Gilesgate"
G1 4PL,Grill Guru,"48 Oswald Street, Glasgow"
NE9 7RR,Romino's,"2 Makepeace Terrace, Springwell Village"
DH1 5EJ,Zeera,"19 Front Street, Framwellgate Moor"
NE8 2PW,The Pizza Masters,"1 Askew Road West, Gateshead"
NE10 8RH,Saleems Desserts,"13-15 Glynfellis, Gateshead"
ML3 0RD,The Terminus Cafe,"1 Birdsfield Street, Hamilton"
B65 0EH,Rock Pizza,"87 High Street, Blackheath"
ML3 6DA,Dempsey's Tabac,"1 Station Road, Hamilton"
G5 9RP,L'Aquila,"666 Eglinton Street, Glasgow"
DH9 0QU,Amaano Italiano Restaurant,"Station Road, County Durham"
G42 7DF,Belly Bites,"384 Cathcart Road, Glasgow"
G42 9JT,Persepolis,"142 Battelfield Road, Glasgow"
G5 9JB,Al Sultan,"61 Bridge Street, Glasgow"
G40 1QH,Indian Village,"205 Main Street, Glasgow"
G42 0NT,Sizzlers,"899 Aikenhead Road, Glasgow"
G32 8AH,Curry Fever,"14 Quebec Wynd, Glasgow"
G31 1LZ,Spice Routes,"955 Duke Street, Glasgow"
G40 1PB,Koh-I-Noor,"London Road, Glasgow"
NE11 0EN,Papa John's,"4 The Valley Shopping Village, Gateshead"
ML5 4EJ,Whifflet Spices,"60 Whifflet Street, Coatbridge"
G42 9XW,Shezan,"1096 Cathcart Road, Mount Florida"
G33 3LQ,Lucky Chen,"6A Lamlash Crescent, Glasgow"
ML4 3NP,Fresh Belly Bites,"Unit 40 Evans Easy Space, Belgave Street, Bellshill"
ML3 9HH,Subway,"Unit 4 Burnbank Shopping Centre, Hamilton"
ML1 4TJ,Tasty Bite,"Unit 5A Main Street, Holy Town, Motherwell"
ML5 1EG,Crown Jewel Restaurant,"293 Bank Street, Coatbridge"
ML6 6AB,The Treasury Bar,"7 Graham Street, Airdrie"
ML1 1JJ,Uzairs,"41 Merry Street, Motherwell"
G71 6JA,Hot Flame World Buffet,"315 New Edinburgh Road, Glasgow"
G71 6HF,The Big Chef,"659 Old Edinburgh Road, Uddingston"
ML1 3SQ,Mobeen Tandoori,"286 Bellshill Road, Motherwell"
ML1 3XA,Spice Palace,"70 Kylemore Crescent, Forgewood"
ML3 7JQ,Di Maggios,"42 Gateside Street, Hamilton"
ML3 6AB,Pir Mahal,"78 Brandon Street, Hamilton"
ML4 1AJ,Shake Rattle and Sole,"269 Main Street, Bellshill"
G69 7AG,Original Chillies,"70 Oldwood Road, Bailleston"
G32 7PP,Burger Shack,"1052 Shettleston Road, Glasgow"
ML3 7HT,Aamaya,"23 Gateside Street, Hamilton"
G5 8DZ,Lahori Badshaa,"51-53 Nelson Street, Glasgow"
G2 2UQ,Halloumi,"161 Hope Street, Glasgow"
ML3 0QG,Marini's,"125 Purdie Street, Hamilton"
G72 0YS,Spice Of Life,"251 Glasgow road, Blantyre"
ML3 9TQ,House Of India,"2 Clarkwell Road, Hamilton"
G71 8AY,Indian Manor,"1 Old Mill Road, Bothwell"
ML3 9XN,The Golden Fry,"113 Wellhall Road, Hamilton"
G4 0PP,Tandoori Plus,"21 Kennedy path, Glasgow"
G31 1PY,Little Buddha,"571 Duke street, Glasgow"
G1 3RB,The Calabash,"57 Union St, Glasgow"
G72 7DS,Indiana Dome,"7 Burn Place Cambuslang, Glasgow"
G40 1QD,Punjabi Express,"115 Main Street, Glasgow"
G4 0TP,Danny's Fast Food,"253 Gallowgate, Glasgow"
G44 4AW,Da Vinci,"126 Holmlea Road, Glasgow"
G4 0TP,American Pizza Co,"253 B Gallowgate, Glasgow"
G5 8EJ,G's Fish and Chips,"132 Nelson Street, Glasgow"
G44 4LE,King Chippy,"253 Castlemilk Road, Glasgow"
G44 4LE,Baba G,"253-255 Castlemilk Road, King's Park"
G31 1QL,Minar's Kebab Inn,"442 Duke Street, Glasgow"
G74 3AE,Spice Of Life,"13 Maxwellton Avenue, East Kilbride"
G31 1RZ,Tea Leaf,"292 Duke Street, Glasgow"
G72 7EL,Asian Tandoori,"160 Main Street, Cambuslang, Glasgow"
G32 7TW,Rice Garden,"513 Amulree Street, Tollcross"
G32 8UQ,Buffalo American Grill House,"1051 Tollcross Road, Glasgow"
G32 0PE,Italian Job Express,"1 Cramond Terrace, Glasgow"
G40 4LA,Spice Magic,"37 Dalmarnock Rd, Glasgow"
G73 2JF,Taste of India,"43b Main Street, Rutherglen"
G75 0YW,Punjabi Tadka,"3 The Boardwalk, East Kilbride"
G1 5DS,Mexita,"212 Gallowgate, Glasgow"
G31 5BJ,Madras,"92 Westmuir Street, Glasgow"
G40 1BT,Food Land,"177 James Street, Glasgow"
G41 2NG,The Chicken Place,"162 Albert Drive, Glasgow"
G73 1DE,Shimla Curry Fever,"281 King Street, Rutherglen"
G5 8BA,Village Curry House,"129 Nelson Street, Glasgow"
G5 8DZ,Karahi Palace,"51-53 Nelson Street, Glasgow"
G41 3EB,Di Maggios,"1038 Pollokshaws Road, Shawlands"
G69 6AD,Marcos Fish and Chips,"59 Main Street, Glasgow"
G73 1LJ,Almanzar Tandoori,"61-65 Glasgow Road, Rutherglen"
G31 4XD,Sugar and Spice Takeaway,"8-10 Tollcross Road, Glasgow"
DH2 1DD,Indian Spice,"10 Front Street, Pelton"
DH3 2QH,Casa Rosa,"36 Durham Road, Birtley"
G74 5QD,Chillies,"37 Saint James Avenue, Glasgow"
G44 4AH,Royal India,"4 Holmlea Road, Glasgow"
G11 7BN,Papa John's,"12 Norby Road, Glasgow"
G46 7RY,Cafe India,"89 Main Street, Thornliebank"
G72 7EN,Asian Fusion,"202 Main Street, Glasgow"
G72 7EP,Tandoori Knights,"74 Main Street, Glasgow"
G44 3BS,Real Madras,"185 Clarkston Road, Cathcart"
G46 6JD,Far East,"217 Fenwick Road, Giffnock"
G73 3SA,Cafe India,"222 Stonelaw Road, Glasgow, Rutherglen"
G46 6AU,Sam's Chinese,"5 Fenwick Road, Glasgow"
G75 8TT,Spice Lounge,"Greenhills Square East Kilbride, Glasgow"
G41 3NH,American BBQ Burger and Co,"20 Kilmarnock Road, Shawlands"
G72 8JB,Burger Bang,"15 Greenlees Road, Glasgow"
G44 5TS,The Moti Mahal,"123 Old Castle Road, Glasgow"
G74 3BQ,Ushas Indian Street Food,"Unit 3 
5 Calderwood Square, East Kilbride"
G77 6AA,Valentini's Fast Food Pizzeria,"234 Ayr Road, Glasgow"
G44 5TG,American Pizza Planet,"73 Old Castle Road, Glasgow"
G2 6LL,Temaki,"113 Hope Street, Glasgow"
G46 7QB,Mount Cafe,"2 Burnfield Road, Glasgow"
G76 8DS,New Wing's Diner,"39 Main Street, Glasgow"
G42 8RW,Gandhi,"411 victoria road, glasgow"
G77 6EG,Indulge,"106 Ayr Road, Glasgow"
G76 7XL,Popeyes,"16 Busby Road, Glasgow"
G75 0YA,Di Maggios,"Stroud Road, Kelvin"
G44 3EA,Ashoka Southside,"268 Clarkston Road, Glasgow"
G41 3NH,Dario Pizzeria,"20 Kilmarnock Road, Shawlands, Glasgow"
G73 5HS,Spicy Hut,"11 Lovat Place, Rutherglen"
NE16 3JJ,Papa Pizza,"7 Clavering Road, Newcastle Upon Tyne"
NE10 8RH,Saleems,"13-15 Glynfellis, Gateshead"
DH2 2NH,Jim's Golden Fry,"2 Crag Head Road, Pelton Fell, Chester-le-Street"
DH7 6LD,Santinos Pizzeria,"7 Front Street, Durham"
DH4 6LR,Curry Village,"2B Front Street, Houghton le Spring"
NE10 9PY,Pisa Pizza,"Richmond House 
2 Richmond Terrace, Gateshead"
DH3 3TF,Brendas Pizzeria and Fish Bar,"17-20 North Burns, Chester-le-Street"
DH3 2PG,The Red Chilli,"13 Arndale Houses, Durham Road, Birtley"
B65 0JS,Kung Fu Kitchen,"66 Oldbury Road, West Midlands"
NE9 6JA,Pizza Cottage,"668 Durham Road, Lowfell"
B65 0DR,Antonio's,"54 High Street, Blackheath"
B69 2HH,Gino's,"92 Ash Tree Road, Oldbury"
B68 8LJ,Pizza Land,"162 Causeway, Green Road, Oldbury"
B65 0EE,Wing Wah,"129 High Street, Rowley Regis"
B63 3NS,Red Lantern,"89 Dudley Road, Halesowen"
B69 1SL,HCF Chinese Takeaway,"55 Wheatsheaf Road, B69 1SL"
B68 8SH,Lazio Pizza,"26 Rood End Road, Oldbury"
B65 0QH,Perfect Pizza,"354 Oldbury Road, West Midlands"
B69 1ND,Caspian Pizza,"5 Tower Road, Oldbury"
DH1 5EE,Pizza Time,"31a Front Street, Framwellgate Moor"
B63 3SW,China Chef,"5 Grammar School Lane, Halesowen"
DY2 9PY,The Balti 4 U,"63 Halesowen Road, Netherton"
B65 0HG,The Raj Spice,"7 Halesowen Street, Blackheath"
B62 8AF,The New Rainbow Hill,"163 Coombs Road, Halesowen"
B68 8AE,The Friary,"122 Brook Road, Oldbury"
B65 0QH,House Of Peri Peri,"354 Oldbury Road, Rowley Regis"
B69 4RR,Lals,"909 Wolverhampton Road, Oldbury"
G43 2XS,Papa John's,"Unit 6, 315 Kilmarnock Road, Shawlands"
G33 2EP,Sher Gills,"739 Cumbernauld Road, Glasgow"
G52 1SR,Leo's Express,"1456 Paisley Road West, Glasgow"
G13 1HJ,333 Chinese Takeaway,"1550 Great Western Road, Glasgow"
G61 2JW,Bay Leaf,"3 Rannoch Drive,, Bearsden"
G20 0BY,Bombay Mix,"1911 Maryhill Road, Glasgow"
G15 6JP,Chillies,"477 Blairdardie Road, Glasgow"
G20 0AB,Rai Polo Club,"2022 Maryhill Road, Glasgow"
G20 9DG,Indian Grill,"1348 Maryhill Road, Glasgow"
G11 6HZ,Paprika,"643 Dumbarton Road, Glasgow"
G42 9EG,Lassani,"1154 Cathcart Road, Mount Florida"
G11 7BN,Po'Boyz,"16 Norby Road, Broomhill Shopping Centre, Glasgow"
G11 5QE,Ali's Fast Food,"17 Hyndland Street, Partick"
G3 8TL,Green Chilli Cafe,"1293 Argyle Street, Glasgow"
G12 8EW,Barbeque Kings,"488 Great Western Road, Glasgow"
G14 9DB,New Aladdin,"1576 Dumbarton Road, Glasgow"
G13 2XX,Freddies Food Club,"2139 Great Western Road, Glasgow"
G13 2EX,Jutt's Food Xpress,"199 Knightswood Road, Glasgow"
G2 4PQ,Moretto,"71 Elmbank Street, Glasgow"
G11 6DB,Station Wok,"34 Merkland Street, Glasgow"
G3 8TD,Little Canteen,"1164 Argyle Street, Glasgow"
G4 9JG,Byblos Cafe,"6 Park Road, West End, Glasgow"
G32 8HH,The Fullarton Grill,"1240 Tollcross Road, Tollcross"
G3 7PQ,Sugar and Spice,"523 Sauchiehall Street, Glasgow"
G11 6DD,Cravings Ice Cream and Dess...,"411 Dumbarton Road, Glasgow"
G4 0DS,Test Test Load 52,"Mohrenstrasse 60, Glasgow"
G3 7DA,Punjabi Charing Cross,"157-159 North Street, Glasgow"
G4 0DS,Test Test Load 112,"Mohrenstrasse 60, Glasgow"
G11 5QE,Grill House,"17B Hyndland Street, Glasgow"
G3 8TQ,New Golden Bell,"1204 Argyle Street, Glasgow"
G11 5HW,Home Wok,"101 Byres Road, Glasgow"
G13 4JG,Asian Tandoori,"3a Duntreath Avenue, Knightswood"
G3 7HE,The Kent Fish and Chip Shop,"218 Kent Road, Glasgow"
G3 8RF,Chicken and Chilli,"59 Old Dumbarton Road, Glasgow"
G3 8TE,Bon Appetit,"1150 Argyle Street, Glasgow"
G20 8NZ,Dario Pizzeria,"114 Queen Margaret Drive, Glasgow"
G1 1JQ,Tiamo,"6 John Street, Glasgow"
G12 9BG,Di Maggios,"61 Ruthven Lane, Hillhead"
G3 8RF,Student Cafe,"59b Old Dumbarton Road, Glasgow"
G12 8HH,Philadelphia Fish and Chick...,"445 Great Western Road, Glasgow"
G12 8NX,The Chicken Place,"18 Gibson Street Glasgow, United Kingdom, Glasgow"
G22 6QT,Chilli Pepper,"695 Balmore Road, Lambhill"
G2 3DZ,Fusion Palace,"24 Cambridge Street, Glasgow"
G20 7RS,Shamelas Fresh Hot and Cold...,"2 Murano Street, Glasgow"
G20 8NZ,American BBQ Burgers,"114 Queen Margaret Drive, Glasgow"
G20 8NX,Zensation,"160 Queen Margaret Drive, Glasgow"
G21 3HN,Aroma Kitchen,"560 Broomfield Road, Glasgow"
G12 8TN,La Vita Spuntini,"199 Byres Road, Glasgow"
G20 8RH,Everest Tandoori,"149 Garrioch Road, Glasgow"
G4 9AW,Raja's Pizza Bar,"157 Great Western Road, Glasgow"
G22 7PY,Orlandos,"37 Skerray Street, Glasgow"
G5 8NP,Panda Chinese Cuisine,"Unit D3 Springfield Quay, Paisley Road, Glasgow"
G5 8NG,Glasvegas cafe,"232 Paisley Road West, Glasgow"
G20 9BA,Chilli Express,"1196 Maryhill Road, Glasgow"
G2 3PS,Masala Twist,"261 Hope Street, Glasgow"
G31 4XX,New Kismet Tandoori,"512-514 Tollcross Road, Glasgow"
G31 4DJ,Kadirs Fish and Chips,"1418-1420 Gallowgate, Glasgow"
G31 4HL,Tandoori Choice,"800 Springfield Road, Glasgow"
G20 7YB,Adeel Tandoori,"249 Maryhill Road, Maryhill"
G33 5NZ,Craigend Chippy,"1 Mossvale Crescent, Glasgow"
G5 9XS,Ann's Fry,"196 Crown Street, Glasgow"
G21 1SL,Chakwal Tandoori,"94 Springburn Way, Springburn"
G32 7NT,Ali's,"887 Shettleston Road, Glasgow"
G33 1AA,Ruby's,"1767 Cumbernauld Road, Millerston"
G31 5BS,Ling Hing,"162A Westmuir Street, Glasgow"
G22 6EN,Chillies,"405 Hawthorn Street, Possilpark"
G31 3NN,The Grillicious,"370 Cumbernauld Road, Glasgow"
G5 8NG,China Garden,"256 Paisley Road, Glasgow"
G3 8AB,Ashoka Westend,"1284 Argyle Street Glasgow, Kelvingrove"
G3 8TD,Cailin's Sushi,"1136 Argyle Street, Glasgow"
G40 2EF,Hong Kong House,"325 Gallowgate, Glasgow"
G31 4UG,Kweilin,"31 Tollcross Road, Glasgow"
G1 5AA,The Chicken Place,"18 High Street, Glasgow"
G12 8SN,Masala Twist,"192-194 Byres Road, Hillhead"
G40 1PB,Spicy Fusion,"186 London Road, Glasgow"
G41 2LL,Tandoori Grill House,"164 Darnley Street, Glasgow"
G42 8SG,Wok Star,"523 Cathcart Road, Govanhill"
G20 9TA,Tony's Pizzeria,"1178 Maryhill Road, Glasgow"
G42 8DN,MacDonners South Side,"4 Albert Road, Glasgow"
G31 4UG,The Woks Cookin,"73 Tollcross Road, Glasgow"
G41 3YH,Da Vinci,"1133 Pollokshaws Road, Glasgow"
G42 9EG,Sultan Cafe,"1154 Cathcart Road, Glasgow"
G42 8RX,Colala,"193 Alison Street, Glasgow"
G33 3QE,Chillies and Cream,"1111 Edinburgh Road, Glasgow"
G41 2AB,Panda House,"665-667 Pollokshaws Road, Govanhill"
G32 7XW,Golden Bull,"920-924 Shettleston Road, Glasgow"
G31 3BP,Swallow Cafe,"582 Alexandra Parade, Denniston"
G64 1NE,The Gulistan Restaurant,"4 Beech Road, Glasgow"
G33 3LQ,Cranhill Tandoori,"6b Lamlash Crescent, Glasgow"
G31 4HZ,MacDonners East End,"915-917 Springfield Road, Glasgow"
G11 5JY,Spicy Grill,"20 Byres Road, Glasgow"
G12 0DZ,Jaipur,"162 Dorchester Avenue, Glasgow"
G12 8RE,Cafe India,"645 Great Western Road, Hillhead"
PA1 3PW,Scoops,"82 Glasgow Road, Paisley"
G51 4RQ,Happy House,"1161 Govan Road, Glasgow"
G64 2LS,La Vita Bishopbriggs,"187 Kirkintilloch Road, Bishopbriggs, Glasgow"
G51 1LF,Chilli Kebab,"15 Paisley Road West, Glasgow"
G43 1TZ,Guido's Fish and Chips,"74 Coustonholm Road, Glasgow"
G3 8XZ,MacDonners West End,"528 St Vincent Street, Glasgow"
G11 6RB,Ceqwa,"692 Dumbarton Road, Thornwood"
G11 6EJ,Bollywood Spice,"477 Dumbarton Road, Glasgow"
G31 1HX,Papa John's,"Unit 2, 283 Duke Street, Glasgow"
G14 9UL,Sesame,"1030 Dumbarton Road, Glasgow"
G51 4RQ,Kababish,"1163 Govan Road, Glasgow"
G12 8RE,Grillicious,"665 Great Western Road, Glasgow"
G31 5EX,Wan's Golden Corner,"171 Westmuir Street, Glasgow"
G51 1LG,Yellow Bird Chippy,"39 Paisley Road West, Glasgow"
PA3 4RL,Salt 'N' Chilli,"72 Netherhill Road, Paisley"
G41 2HN,Danny Singh's,"26 Minard Road, Shawlands"
PA1 1DL,Leo's 4 In 1/Leo's Pizza an...,"33 Moss Street, Paisley"
G51 1RF,Nova Pizza,"558 Paisley Road West, Glasgow"
G3 8HL,The Rotunda Bar and Diner,"28 Tunnel Street, Glasgow"
G41 1HJ,Marhaba Restaurant,"64 Seaward Street, Glasgow"
G11 6AL,Indian Orchard,"315 Dumbarton Road, West End, Glasgow"
G69 0LB,Spicy Cottage,"67 Glenmanor Avenue, Glasgow"
G41 2NL,Rajas Pizza Bar,"246 Albert Drive, Glasgow"
G51 1LX,Chicago Grill,"381 Paisley Road West, Glasgow"
G5 8EJ,Sholeh,"146 Nelson Street, Glasgow"
G51 2UE,Kismet Tandoori,"170 Copland Road, Glasgow"
G11 6NY,Indian Cottage,"120 Dumbarton Road, Partick"
G31 3LP,Cafe Zecchino,"331-335 Cumbernauld Road, Glasgow"
G41 1EE,Rustic Pizza Co.,"99 Middlesex Street, Glasgow"
G11 6HZ,Grillicious Mediterranean,"643 Dumbarton Road, Partick"
PA1 1XQ,Aladdins Tandoori Takeaway,"5 Johnstone Street, Paisley"
G51 3AF,Spicy Govan,"948 Govan Road, Glasgow"
G52 3QG,Pizza Marios,"4 Crookston Road, Glasgow"
G11 6RB,Pomo,"688 Dumbarton Road, Glasgow"
PA1 1XU,Kowloon Chinese,"13A New Street, Paisley"
G41 1EE,Meat Jam,"99 Middlesex Street, Glasgow"
G43 2DE,Kebab City,"182 Riverford Road, Newland"
G52 4BD,Indian Delight,"Unit 6, 30 Gleddoch Road, Glasgow"
G51 1BG,Chapati 5,"354 Paisley Road West, Glasgow"
G52 3TN,Himalaya Restaurant,"1878b Paisley Road West, Glasgow"
G51 1RF,Indian Brasserie,"560 Paisley Road West, Glasgow"
G41 2SP,Ambala Restaurant,"11 Forth Street, Glasgow"
G41 3YH,Sweet Cream,"1117 Pollokshaws Road, Glasgow"
PA1 3PW,Papa John's,"58 Glasgow Road, Paisley"
G41 3YN,Surf Dogs,"49 Kilmarnock Road, Glasgow"
G52 3SJ,Taj Tandoori,"2248 Paisley Road West, Glasgow"
G52 3SS,Golden House,"1781 Paisley Road West, Glasgow"
G52 1SH,Yee Man,"1471 Paisley Road West, Hillington"
PA1 3PW,De Marco's,"48 Glasgow Road, Paisley"
G52 3SJ,Criterion,"2220 Paisley Road West, Glasgow-Glasgow"
G64 1NQ,Cha Cha G'z,"140a Auchinairn, Glasgow"
G22 7BT,Mo's Spicy Cottage,"57 Liddesdale Square, Glasgow"
G41 2AN,Kowloon Bar and Kitchen,"72 Nithsdale Road, Glasgow"
G52 3SS,Natural Spice,"1791 Paisley Road West, Cardonald"
G3 6HA,Balti Club,"66 Woodlands Road, Glasgow"
G21 1JE,Grillicious GW Road,"476 Keppochhill Road, Glasgow"
G64 1NF,Spices,"93A Auchinairn Road, Bishopbriggs, Glasgow"
G51 1BG,Tartan Fish and Chips and P...,"352 Paisley Road West, Glasgow"
G51 1BU,Chicken Choice,"240-242 Paisley Road West, Bellahouston"
G66 1NG,Thai Cafe,"45A Townhead, Glasgow"
G21 1DT,Oriental Express,"155 Springburn Way, Springburn"
G32 0JU,Fish and Chillies,"62 Springboig Road, Glasgow"
G32 0PB,Sizzle and Spice,"113 South Hallhill Road, Glasgow"
G66 2AY,Jas's,"43 lammermoor Road, Glasgow"
G69 9AA,Caffe C,"106 Cumbernauld Road, Glasgow"
G11 6RB,Spice Box,"688 Dumbarton Road, Glasgow"
G33 6EP,Real Spice,"103 Cumbernauld Road, Stepps"
EH11 4AW,Royal China,"Unit 3, 487 Calder Road, Sighthill"
EH6 4BS,Mehran Tandoori and Asian S...,"100 Newhaven Road, Edinburgh"
EH11 2QU,Cafe Presko Desserts,"342 Gorgie Road, Edinburgh"
EH11 2QU,Presko Grill,"346 Gorgie Road, Edinburgh"
EH12 7XD,St John's,"259-261 St. John's road, Edinburgh"
EH11 1TX,Highland Fried Chicken,"257 Gorgie Road, Edinburgh"
EH11 2QU,Cafe Presko,"342 Gorgie Road, Edinburgh"
EH11 1TX,Amma's Curry,"257 Gorgie Road, Edinburgh"
EH11 1UB,Cheeky Chicken,"4 Wardlaw Place, Edinburgh"
EH11 1UB,Imans,"4 Wardlaw Place, Edinburgh"
EH11 2RZ,The Balgreen Fryer,"203 Balgreen Road, Edinburgh"
EH4 2AG,Bombay Feast,"32 Hillhouse Road, Blackhall"
EH11 3AL,Pizza Plus,"560 Gorgie Road, Edinburgh"
EH12 7SD,Chicken Club,"141A St. Johns Road, Edinburgh"
EH3 9PU,Mughal Indian Restaurant,"81 Fountain Bridge, Edinburgh"
EH14 2BB,Gino's Fish and Chip Shop,"43 Longstone Road, Edinburgh"
EH11 2JQ,Delicious China,"261 Dalry Road, Edinburgh"
EH12 6AW,Hui,"10 Roseburn Terrace, Edinburgh"
EH3 5QX,Bengal Spice,"8 Montagu Terrace, Edinburgh"
EH6 6LB,Britannia Spice,"150 Commercial Street, Leith"
EH3 8DT,The Mumbai Mansion,"250 Morrison Street, Edinburgh"
EH11 3JU,The Stenhouse Takeaway,"12 Stenhouse Cross, Edinburgh"
EH7 5DR,Cafe Piccante,"7 East Norton Place, Edinburgh"
EH11 1AB,Papa John's Pizza Fountainb...,"Unit 9, 114 Dundee Street, Edinburgh"
EH10 5LY,NKD Pizza,"6-8 Morningside Drive, Edinburgh"
EH12 8XP,Sultan,"Bughtlin Market, Edinburgh"
EH11 2RQ,Saiyems,"386 Gorgie Road, Edinburgh"
EH12 7XF,Abida,"295A St John`s Road Edinburgh, Edinburgh"
EH11 1QY,Marmaris Grill,"109 Slateford Road, Edinburgh"
EH10 4HG,Italian Connection,"84 Bruntsfield Place, Midlothian"
EH10 4DG,You Rice,"179 Bruntsfield Place, Edinburgh"
EH14 4AS,Test Test Load 78,"Mohrenstrasse 60, Currie"
EH17 8EW,Joe's Fish Bar,"40 Southhouse Road, Edinburgh"
EH12 8HG,Spice Lounge Kitchen,"1 Craigmount View, Edinburgh"
EH6 4AF,Subha Spice,"47a Ferry Road Edinburgh, Edinburgh"
EH11 3AL,Ocean Fish Bar,"538 Gorgie Road, Edinburgh"
EH6 5LG,Sammie Chinese Takeaway,"155 Great Juntion Street, Edinburgh"
EH6 5LQ,Rice Bowl's,"177 Great Junction Street, Edinburgh"
EH28 8SR,Marco’s Kitchen,"31 Bridge Street, Newbridge"
EH11 4JN,The Wee Roll Shop,"16 Calder Park, Sighthill"
EH6 8LS,The Mermaid,"43-45 Leith Walk, Leith"
EH7 4AQ,Sprinkles,"65 Elm Row, Edinburgh"
EH8 8DD,Benes,"162 Canongate, Edinburgh"
EH24 9AJ,Rosewell Fryer,"122 Carnethie Street, Rosewell"
EH14 4AS,Test Test Load 18,"Mohrenstrasse 60, Currie"
EH49 7HU,Delhi's Winter,"Unit C Regent Centre, Blackness Road, Linlithgow"
EH22 4PF,Nitten Food Box,"136 Main Street,, Edinburgh"
EH6 5QJ,Seasons Vietnamese,"87-89 Newhaven Road, Edinburgh"
EH6 4JF,Ocean Spice,"3 Annfield, Leith, Edinburgh"
EH6 8HH,Duke Cafe,"47-49 Duke Street, Edinburgh"
EH4 4TY,Ali's Pizzeria and Fish Bar,"59 Pennywell Road, Edinburgh"
EH9 1JG,Sing Thai,"28 Warrender Park Road, Edinburgh"
EH49 7QJ,Ashmaan Tandoori,"25 Mill Road, Linlithgow"
EH5 3QU,The Chip Pan,"50 Granton Road, Edinburgh"
EH4 4DD,No1 Takeaway,"44 Ferry Road Drive, Edinburgh"
EH19 2DB,The Bombay Spice,"55 High Street, Bonnyrigg"
EH4 2TX,Mister Lee's,"675 Ferry Road, Stockbridge"
EH6 4JG,Savour,"6 Anchorfield, Edinburgh"
EH6 5EL,The Best Kebab House,"256 Leith Walk, Edinburgh"
EH7 4AA,Jolly Pizzeria,"9 Elm Row, Edinburgh"
EH6 8DT,Oriental Delight,"13 Lochend Road, Edinburgh"
EH5 2LX,Darins,"214 Boswall Parkway, Edinburgh"
EH7 5HR,The Village,"103 Brunswick Street, Edinburgh"
EH11 2BG,Sombrero,"2-6 Dalry Road, Edinburgh"
EH4 1LY,Ping On Restaurant,"26-32 Deanhaugh Street, Stockbridge"
EH6 8SF,Baan Thai,"16 Iona Street, Edinburgh"
EH11 1TU,Mama G,"219 Gorgie Road, Edinburgh"
EH11 1BY,Italia Express,"159 Dundee Street, Edinburgh"
EH4 7NT,Jill's Deli,"27 Parkgrove Street, Edinburgh"
EH6 4PG,Hung Fung,"124 Ferry Road, Edinburgh"
EH3 7PT,La Campagnola,"11 Drumsheugh Place, Edinburgh"
EH9 1QE,Summerhall Kitchen,"9 Summerhall Place, Edinburgh"
